instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered
3630,2,0,6,3,0,0,0,2,0.62,0.6061,0.65,0.1642,22,25
3029,2,0,5,2,0,3,1,1,0.52,0.5,0.59,0.0,6,4
2970,2,0,5,15,0,0,0,1,0.6,0.6212,0.49,0.0,128,230
11665,2,1,5,5,0,0,0,3,0.52,0.5,0.83,0.1642,1,10
8647,1,1,1,1,0,0,0,1,0.36,0.3485,0.66,0.1343,15,78
15157,4,1,9,17,0,5,1,2,0.66,0.6212,0.54,0.2985,101,707
16628,4,1,11,14,0,5,1,2,0.4,0.4091,0.4,0.1045,26,225
4264,3,0,7,13,0,5,1,1,0.8,0.6818,0.24,0.0,83,209
15647,4,1,10,3,0,5,1,2,0.56,0.5303,0.83,0.0,0,5
7993,4,0,12,16,0,0,0,1,0.42,0.4242,0.58,0.2239,64,266
8042,4,0,12,17,0,2,1,2,0.46,0.4545,1.0,0.2239,13,249
15989,4,1,11,21,0,6,0,1,0.34,0.3485,0.53,0.1045,31,135
1623,1,0,3,3,0,0,0,1,0.34,0.3333,0.76,0.1343,6,17
12876,3,1,6,16,0,1,1,1,0.8,0.697,0.31,0.3881,104,310
7185,4,0,10,23,0,1,1,2,0.36,0.3485,0.76,0.194,6,46
5476,3,0,8,1,0,0,0,1,0.68,0.6364,0.79,0.2239,17,69
8997,1,1,1,17,0,0,0,1,0.22,0.2121,0.25,0.2537,15,131
11373,2,1,4,1,0,2,1,2,0.32,0.3333,0.81,0.1343,1,6
8634,1,0,12,12,0,6,0,1,0.52,0.5,0.39,0.2985,93,180
1305,1,0,2,13,0,0,0,1,0.42,0.4242,0.47,0.0,90,169
8429,1,0,12,20,0,4,1,3,0.42,0.4242,0.71,0.0,0,33
4034,3,0,6,23,0,2,1,1,0.7,0.6667,0.74,0.1045,11,53
2600,2,0,4,5,0,6,0,3,0.34,0.3636,1.0,0.0,1,6
12809,3,1,6,21,0,5,1,3,0.68,0.6364,0.65,0.2836,40,177
2574,2,0,4,3,0,5,1,1,0.36,0.3333,0.53,0.2985,0,2
3187,2,0,5,16,0,2,1,1,0.62,0.6061,0.61,0.3284,73,217
4832,3,0,7,5,0,1,1,1,0.72,0.7121,0.84,0.0896,2,22
16087,4,1,11,23,0,3,1,3,0.28,0.2727,0.65,0.2239,3,37
2107,2,0,4,15,0,6,0,3,0.34,0.303,0.76,0.3881,72,64
15518,4,1,10,18,0,6,0,1,0.46,0.4545,0.44,0.1343,174,299
12881,3,1,6,21,0,1,1,1,0.68,0.6212,0.3,0.3284,50,281
17113,4,1,12,19,0,4,1,3,0.34,0.3182,0.71,0.2537,3,115
7084,4,0,10,18,0,4,1,2,0.48,0.4697,0.67,0.4627,14,226
13193,3,1,7,21,0,0,0,1,0.76,0.7273,0.7,0.1343,58,149
1280,1,0,2,11,0,6,0,1,0.3,0.3333,0.45,0.0,26,100
13222,3,1,7,2,0,2,1,1,0.7,0.6667,0.74,0.1343,1,15
805,1,0,2,23,0,6,0,1,0.26,0.2576,0.93,0.2239,7,52
14597,3,1,9,9,0,3,1,1,0.74,0.697,0.7,0.2537,27,263
11383,2,1,4,11,0,2,1,1,0.46,0.4545,0.31,0.3881,27,157
4567,3,0,7,4,0,4,1,1,0.62,0.6212,0.53,0.2537,0,6
17109,4,1,12,15,0,4,1,2,0.34,0.3333,0.57,0.194,33,216
15359,4,1,10,3,0,0,0,2,0.44,0.4394,0.62,0.1343,5,17
4842,3,0,7,15,0,1,1,1,0.7,0.6667,0.84,0.3881,16,96
10113,1,1,3,10,0,5,1,1,0.36,0.3485,0.5,0.1642,14,118
8706,1,1,1,13,0,2,1,1,0.18,0.1212,0.34,0.6567,5,68
13860,3,1,8,16,0,0,0,1,0.82,0.7576,0.46,0.2537,143,278
9107,1,1,1,8,0,5,1,1,0.22,0.2121,0.64,0.2537,4,421
3453,2,0,5,18,0,6,0,1,0.72,0.6818,0.62,0.2537,173,212
2199,2,0,4,11,0,3,1,1,0.42,0.4242,0.38,0.3881,23,70
16033,4,1,11,17,0,1,1,1,0.34,0.3182,0.46,0.2239,34,604
4426,3,0,7,7,0,5,1,2,0.7,0.6667,0.79,0.194,30,302
6151,3,0,9,20,0,0,0,2,0.54,0.5152,0.68,0.0896,44,136
14290,3,1,8,14,0,4,1,1,0.78,0.697,0.46,0.2239,114,191
823,1,0,2,17,0,0,0,1,0.34,0.3636,0.46,0.0,24,97
15071,4,1,9,3,0,2,1,1,0.42,0.4242,0.71,0.0896,2,3
8357,4,0,12,20,0,1,1,1,0.4,0.4091,0.4,0.1642,9,197
12176,2,1,5,12,0,0,0,1,0.74,0.697,0.66,0.2537,301,269
15150,4,1,9,10,0,5,1,2,0.64,0.5909,0.78,0.1343,51,194
9504,1,1,2,21,0,0,0,1,0.28,0.2879,0.56,0.1045,6,60
16978,4,1,12,4,0,6,0,2,0.24,0.2576,0.87,0.1045,1,5
16533,4,1,11,14,0,1,1,1,0.42,0.4242,0.35,0.0,51,177
13576,3,1,7,20,0,2,1,1,0.74,0.697,0.66,0.1642,85,438
3055,2,0,5,4,0,4,1,1,0.42,0.4242,0.94,0.0,1,5
7219,4,0,11,9,0,3,1,1,0.34,0.3636,0.87,0.0,15,213
6723,4,0,10,16,0,3,1,2,0.56,0.5303,0.88,0.2239,5,50
3301,2,0,5,10,0,0,0,1,0.64,0.6061,0.65,0.1343,135,170
8520,1,0,12,17,1,1,0,1,0.34,0.3182,0.46,0.2239,30,67
16381,4,1,11,6,0,2,1,2,0.34,0.3333,0.71,0.1642,2,146
10683,2,1,3,5,0,1,1,1,0.44,0.4394,0.77,0.1642,0,36
14296,3,1,8,20,0,4,1,1,0.7,0.6515,0.61,0.1045,70,404
10999,2,1,4,10,0,0,0,1,0.5,0.4848,0.25,0.2239,113,186
12601,2,1,6,5,0,4,1,2,0.6,0.6212,0.56,0.2537,0,40
11272,2,1,4,20,0,4,1,1,0.56,0.5303,0.49,0.2239,52,352
17217,1,1,12,5,1,2,0,2,0.22,0.2273,0.93,0.1343,2,1
7644,4,0,11,2,0,0,0,1,0.4,0.4091,0.62,0.2836,12,44
16439,4,1,11,16,1,4,0,1,0.46,0.4545,0.33,0.0,101,81
14423,3,1,8,3,0,3,1,1,0.62,0.5909,0.73,0.1045,0,9
10094,1,1,3,15,0,4,1,1,0.6,0.6212,0.31,0.2537,31,192
1482,1,0,3,1,0,1,1,3,0.2,0.1818,1.0,0.3284,0,2
4874,3,0,7,23,0,2,1,1,0.76,0.7121,0.58,0.1045,18,71
13088,3,1,7,12,1,3,0,1,0.86,0.7879,0.41,0.2239,164,330
16003,4,1,11,11,0,0,0,1,0.38,0.3939,0.46,0.2239,134,311
8039,4,0,12,14,0,2,1,3,0.48,0.4697,1.0,0.2239,6,69
12343,2,1,6,11,0,0,0,1,0.64,0.6212,0.41,0.2537,199,312
5798,3,0,9,0,0,0,0,1,0.66,0.5909,0.89,0.194,33,76
11486,2,1,4,18,0,6,0,3,0.4,0.4091,0.47,0.0,17,73
5233,3,0,8,22,0,3,1,1,0.74,0.6515,0.37,0.0,17,122
6646,4,0,10,11,0,0,0,1,0.62,0.6212,0.53,0.0896,189,234
15535,4,1,10,11,0,0,0,1,0.56,0.5303,0.52,0.2985,156,338
5491,3,0,8,16,0,0,0,1,0.72,0.697,0.79,0.1642,97,161
769,1,0,2,11,0,5,1,1,0.22,0.2273,0.51,0.1642,3,61
7312,4,0,11,6,0,0,0,1,0.26,0.2879,0.81,0.0896,5,11
17328,1,1,12,20,0,6,0,2,0.3,0.2424,0.56,0.5522,2,64
2718,2,0,4,3,0,4,1,2,0.64,0.5909,0.78,0.3881,2,1
2080,2,0,4,12,0,5,1,1,0.34,0.303,0.53,0.3582,15,80
952,1,0,2,6,0,6,0,1,0.12,0.1364,0.93,0.194,1,1
2483,2,0,4,8,0,1,1,1,0.46,0.4545,0.63,0.0,20,277
9182,1,1,1,11,0,1,1,2,0.2,0.2273,0.93,0.0896,5,57
1760,1,0,3,0,0,6,0,2,0.6,0.6212,0.53,0.2537,26,50
9985,1,1,2,1,0,0,0,1,0.24,0.2121,0.44,0.3284,5,50
9917,1,1,2,5,0,4,1,1,0.4,0.4091,0.76,0.2239,2,30
4244,3,0,6,17,0,4,1,1,0.78,0.6818,0.27,0.3582,98,496
13396,3,1,7,8,0,2,1,2,0.8,0.7576,0.55,0.0,43,618
4945,3,0,7,22,0,5,1,1,0.8,0.7424,0.49,0.2239,47,127
5589,3,0,8,18,0,4,1,2,0.72,0.7121,0.84,0.1343,31,377
16242,4,1,11,11,0,3,1,1,0.32,0.303,0.49,0.2537,25,126
10396,1,1,3,6,0,3,1,1,0.44,0.4394,0.82,0.0896,1,120
4758,3,0,7,3,0,5,1,1,0.78,0.7879,0.75,0.1045,1,6
4381,3,0,7,10,0,3,1,3,0.7,0.6667,0.79,0.0896,13,30
13473,3,1,7,13,0,5,1,3,0.68,0.6364,0.83,0.1045,20,136
12998,3,1,6,18,0,6,0,1,0.88,0.7879,0.35,0.0,91,248
5300,3,0,8,17,0,6,0,2,0.72,0.697,0.74,0.2537,97,172
1991,2,0,3,19,0,1,1,1,0.3,0.303,0.22,0.1343,17,156
12313,2,1,6,5,0,6,0,1,0.5,0.4848,0.72,0.194,1,11
12952,3,1,6,20,0,4,1,1,0.82,0.7273,0.34,0.194,71,399
13491,3,1,7,7,0,6,0,2,0.58,0.5455,0.88,0.2537,8,29
4972,3,0,7,1,0,0,0,1,0.74,0.6818,0.62,0.0896,8,71
17157,1,1,12,15,0,6,0,1,0.32,0.2727,0.33,0.5821,14,139
13227,3,1,7,7,0,2,1,2,0.7,0.6667,0.74,0.1045,31,489
6784,4,0,10,5,0,6,0,1,0.42,0.4242,0.71,0.1642,1,6
3601,2,0,6,22,0,5,1,1,0.62,0.6212,0.35,0.0,26,145
17360,1,1,12,4,0,1,1,1,0.14,0.1667,0.69,0.1045,0,3
8071,4,0,12,22,0,3,1,3,0.24,0.197,0.93,0.4478,0,13
8578,1,0,12,4,0,4,1,1,0.2,0.2121,0.55,0.1642,1,2
7974,4,0,12,21,0,6,0,2,0.3,0.3182,0.61,0.0896,5,104
10315,1,1,3,20,0,6,0,1,0.32,0.3333,0.33,0.1343,20,101
1626,1,0,3,6,0,0,0,1,0.34,0.3636,0.66,0.0,0,2
7971,4,0,12,18,0,6,0,1,0.34,0.3333,0.53,0.1343,31,193
13225,3,1,7,5,0,2,1,1,0.66,0.6061,0.83,0.1343,3,39
4213,3,0,6,10,0,3,1,1,0.74,0.6667,0.42,0.2836,31,95
6457,4,0,10,14,0,6,0,2,0.42,0.4242,0.71,0.3582,33,147
9525,1,1,2,19,0,1,1,1,0.36,0.3333,0.43,0.2537,7,284
11695,2,1,5,11,0,1,1,2,0.54,0.5152,0.73,0.194,64,149
2709,2,0,4,18,0,3,1,3,0.66,0.6061,0.83,0.3881,46,366
6515,4,0,10,0,0,2,1,2,0.4,0.4091,0.87,0.0896,5,22
4663,3,0,7,4,0,1,1,1,0.64,0.5909,0.78,0.1642,1,3
1855,2,0,3,0,0,3,1,3,0.36,0.3485,0.71,0.2239,3,8
3073,2,0,5,22,0,4,1,1,0.54,0.5152,0.83,0.194,25,147
14756,3,1,9,0,0,3,1,1,0.52,0.5,0.72,0.1045,8,41
1646,1,0,3,2,0,1,1,1,0.26,0.2879,0.65,0.0896,0,1
3418,2,0,5,7,0,5,1,1,0.64,0.6061,0.73,0.1642,20,229
3477,2,0,5,18,0,0,0,1,0.72,0.697,0.74,0.2836,151,177
11054,2,1,4,17,0,2,1,1,0.56,0.5303,0.21,0.5224,88,656
1793,1,0,3,9,0,0,0,1,0.3,0.303,0.52,0.1343,35,43
13719,3,1,7,19,0,1,1,1,0.82,0.7727,0.52,0.1642,81,584
15115,4,1,9,23,0,3,1,2,0.6,0.5758,0.78,0.2537,13,102
3798,2,0,6,3,0,0,0,1,0.64,0.5758,0.89,0.2836,8,20
3369,2,0,5,6,0,3,1,1,0.56,0.5303,0.94,0.0896,4,113
11560,2,1,5,20,0,2,1,1,0.66,0.6212,0.61,0.1642,36,299
7197,4,0,11,11,0,2,1,1,0.46,0.4545,0.63,0.1045,16,101
11642,2,1,5,6,0,6,0,2,0.54,0.5152,0.94,0.0,9,33
8796,1,1,1,7,0,6,0,1,0.22,0.2273,0.87,0.194,0,20
127,1,0,1,12,0,4,1,1,0.26,0.2879,0.35,0.0,6,78
5960,3,0,9,20,0,6,0,1,0.66,0.6212,0.69,0.1045,78,167
13636,3,1,7,8,0,5,1,1,0.76,0.7273,0.66,0.0896,34,642
15344,4,1,10,12,0,6,0,1,0.7,0.6515,0.54,0.1045,362,381
4452,3,0,7,9,0,6,0,1,0.74,0.6818,0.58,0.2836,77,170
7148,4,0,10,10,0,0,0,1,0.32,0.3333,0.61,0.0896,53,125
828,1,0,2,22,0,0,0,1,0.26,0.303,0.6,0.0,5,57
17079,4,1,12,9,0,3,1,1,0.28,0.2879,0.75,0.1045,8,309
11474,2,1,4,6,0,6,0,1,0.34,0.3333,0.49,0.194,10,18
7784,4,0,11,22,0,5,1,1,0.34,0.3485,0.71,0.0896,12,46
10381,1,1,3,15,0,2,1,1,0.7,0.6364,0.39,0.2239,68,196
17031,4,1,12,9,0,1,1,2,0.4,0.4091,0.87,0.0,11,271
2444,2,0,4,17,0,6,0,3,0.5,0.4848,0.88,0.5821,1,14
10542,1,1,3,8,0,2,1,2,0.52,0.5,0.88,0.1045,28,488
815,1,0,2,9,0,0,0,1,0.28,0.2879,0.56,0.1045,7,38
13000,3,1,6,20,0,6,0,1,0.82,0.7727,0.52,0.1642,88,204
11398,2,1,4,2,0,3,1,1,0.36,0.3788,0.62,0.0,1,6
16603,4,1,11,13,0,4,1,1,0.38,0.3939,0.32,0.1343,15,209
17204,1,1,12,15,0,1,1,3,0.24,0.2273,0.87,0.2239,6,27
14154,3,1,8,22,0,5,1,3,0.66,0.2424,0.83,0.194,43,170
12299,2,1,6,15,0,5,1,3,0.72,0.6818,0.66,0.2836,45,213
5780,3,0,9,6,0,6,0,1,0.62,0.5909,0.73,0.1642,4,19
2117,2,0,4,1,0,0,0,1,0.3,0.3182,0.61,0.1045,8,26
794,1,0,2,12,0,6,0,3,0.22,0.2273,1.0,0.1642,10,42
10148,1,1,3,21,0,6,0,1,0.46,0.4545,0.19,0.3284,24,130
6899,4,0,10,1,0,4,1,1,0.56,0.5303,0.88,0.3582,4,11
2675,2,0,4,8,0,2,1,1,0.58,0.5455,0.83,0.2985,32,417
16479,4,1,11,8,0,6,0,2,0.26,0.2121,0.44,0.4627,7,55
15771,4,1,10,7,0,3,1,1,0.5,0.4848,0.88,0.0896,20,506
3757,2,0,6,10,0,5,1,1,0.78,0.7121,0.52,0.0,23,88
2892,2,0,5,9,0,4,1,1,0.46,0.4545,0.44,0.2836,20,164
14383,3,1,8,11,0,1,1,1,0.74,0.697,0.66,0.194,47,182
3229,2,0,5,10,0,4,1,2,0.54,0.5152,0.83,0.0,35,95
7864,4,0,11,7,0,2,1,1,0.52,0.5,0.77,0.2239,12,330
6360,4,0,9,13,0,2,1,2,0.7,0.6667,0.74,0.2239,29,122
16716,4,1,12,6,0,2,1,2,0.36,0.3788,0.93,0.0,3,150
13430,3,1,7,18,0,3,1,2,0.76,0.7121,0.62,0.1343,63,580
11105,2,1,4,21,0,4,1,1,0.42,0.4242,0.35,0.1343,13,174
13947,3,1,8,7,0,4,1,2,0.7,0.6667,0.84,0.1642,24,451
4613,3,0,7,2,0,6,0,1,0.6,0.5909,0.73,0.1343,10,48
2244,2,0,4,8,0,5,1,3,0.34,0.3333,0.87,0.1642,13,208
5374,3,0,8,19,0,2,1,1,0.74,0.6667,0.48,0.194,56,320
2337,2,0,4,6,0,2,1,2,0.54,0.5152,0.68,0.2836,3,55
11261,2,1,4,9,0,4,1,2,0.46,0.4545,0.72,0.0,31,270
1121,1,0,2,10,0,6,0,1,0.42,0.4242,0.16,0.5821,34,72
10790,2,1,3,16,0,5,1,3,0.4,0.4091,0.62,0.2836,75,292
420,1,0,1,12,0,3,1,2,0.3,0.3182,0.81,0.0896,5,65
923,1,0,2,23,0,4,1,1,0.12,0.1515,0.42,0.1045,1,33
9447,1,1,2,12,0,5,1,1,0.34,0.3333,0.46,0.1343,25,191
5409,3,0,8,6,0,4,1,2,0.64,0.5909,0.78,0.2537,6,97
5789,3,0,9,15,0,6,0,1,0.72,0.6818,0.7,0.1642,187,201
15375,4,1,10,19,0,0,0,2,0.4,0.4091,0.82,0.1045,17,97
8390,1,0,12,5,0,3,1,2,0.38,0.3939,0.82,0.1045,0,28
1971,2,0,3,22,0,0,0,1,0.26,0.2576,0.41,0.1642,5,25
11303,2,1,4,3,0,6,0,1,0.5,0.4848,0.82,0.2239,4,25
4019,3,0,6,8,0,2,1,2,0.62,0.5606,0.88,0.1045,33,368
3688,2,0,6,13,0,2,1,2,0.8,0.7273,0.43,0.2537,55,141
12791,3,1,6,3,0,5,1,1,0.74,0.7121,0.79,0.0,1,6
11247,2,1,4,19,0,3,1,2,0.42,0.4242,0.77,0.1343,26,342
1249,1,0,2,3,0,5,1,2,0.32,0.3333,0.93,0.1045,1,1
2193,2,0,4,5,0,3,1,1,0.24,0.2576,0.7,0.1045,1,12
9185,1,1,1,14,0,1,1,3,0.22,0.2273,0.93,0.194,13,48
4671,3,0,7,12,0,1,1,1,0.8,0.7727,0.59,0.194,39,126
5985,3,0,9,21,0,0,0,1,0.64,0.6061,0.69,0.0,45,114
6566,4,0,10,3,0,4,1,1,0.44,0.4394,0.67,0.2239,1,4
7805,4,0,11,19,0,6,0,2,0.4,0.4091,0.71,0.0896,46,100
11955,2,1,5,7,0,5,1,1,0.46,0.4545,0.82,0.1045,40,475
6944,4,0,10,22,0,5,1,1,0.42,0.4242,0.54,0.1642,24,89
9511,1,1,2,5,0,1,1,1,0.18,0.2121,0.8,0.1045,0,17
10536,1,1,3,2,0,2,1,1,0.54,0.5152,0.88,0.0896,2,8
14061,3,1,8,1,0,2,1,1,0.68,0.6364,0.79,0.2537,8,19
7578,4,0,11,8,0,4,1,3,0.34,0.303,0.61,0.2985,12,343
78,1,0,1,9,0,2,1,1,0.16,0.1515,0.64,0.2239,2,98
15525,4,1,10,1,0,0,0,1,0.42,0.4242,0.77,0.2836,16,96
9065,1,1,1,14,0,3,1,1,0.3,0.2727,0.33,0.3881,7,98
8008,4,0,12,7,0,1,1,1,0.32,0.3485,0.9,0.0,9,274
5952,3,0,9,12,0,6,0,1,0.72,0.6818,0.62,0.2239,144,260
11158,2,1,4,2,0,0,0,2,0.54,0.5152,0.56,0.1045,20,54
3392,2,0,5,5,0,4,1,2,0.6,0.5455,0.88,0.0896,2,25
5416,3,0,8,13,0,4,1,1,0.8,0.7424,0.52,0.3582,33,154
8163,4,0,12,18,0,0,0,1,0.24,0.2273,0.48,0.194,12,151
5257,3,0,8,22,0,4,1,1,0.7,0.6515,0.48,0.0,34,123
3531,2,0,6,0,0,3,1,1,0.7,0.6667,0.79,0.1642,9,25
8568,1,0,12,18,0,3,1,1,0.26,0.2273,0.38,0.3284,10,159
1909,2,0,3,7,0,5,1,1,0.2,0.1818,0.59,0.3582,4,100
16774,4,1,12,16,0,4,1,1,0.32,0.3485,0.42,0.0,39,292
236,1,0,1,2,0,2,1,2,0.16,0.1515,0.55,0.194,0,3
12220,2,1,5,8,0,2,1,1,0.7,0.6667,0.74,0.194,46,588
7985,4,0,12,8,0,0,0,1,0.26,0.303,0.87,0.0,7,48
9311,1,1,1,20,0,6,0,1,0.4,0.4091,0.35,0.3881,5,115
3491,2,0,5,8,1,1,0,2,0.66,0.5909,0.89,0.1045,36,58
14232,3,1,8,4,0,2,1,1,0.56,0.5303,0.88,0.0,0,4
10569,2,1,3,11,0,3,1,2,0.52,0.5,0.83,0.1642,38,154
1343,1,0,3,5,0,2,1,1,0.2,0.1818,0.64,0.2836,1,1
8513,1,0,12,10,1,1,0,1,0.34,0.2879,0.42,0.5224,31,39
1620,1,0,3,23,0,6,0,1,0.38,0.3939,0.66,0.0896,11,38
5288,3,0,8,5,0,6,0,1,0.64,0.6061,0.73,0.1045,3,15
7042,4,0,10,0,0,3,1,1,0.44,0.4394,0.72,0.194,4,28
2220,2,0,4,8,0,4,1,1,0.36,0.3485,0.76,0.194,23,291
9866,1,1,2,1,0,2,1,1,0.26,0.303,0.56,0.0,0,7
16645,4,1,12,7,0,6,0,2,0.24,0.2424,0.87,0.1343,7,56
16862,4,1,12,8,0,1,1,2,0.42,0.4242,1.0,0.2537,9,575
12978,3,1,6,22,0,5,1,3,0.82,0.8333,0.63,0.194,34,129
14595,3,1,9,7,0,3,1,2,0.7,0.6667,0.79,0.2537,11,489
6989,4,0,10,19,0,0,0,1,0.46,0.4545,0.77,0.0,53,140
1918,2,0,3,16,0,5,1,2,0.34,0.303,0.34,0.2985,23,127
1829,2,0,3,22,0,1,1,1,0.46,0.4545,0.88,0.2239,18,60
9766,1,1,2,20,0,4,1,2,0.32,0.3333,0.87,0.1343,5,211
12608,2,1,6,12,0,4,1,2,0.66,0.6212,0.61,0.2239,55,210
12942,3,1,6,10,0,4,1,1,0.74,0.6667,0.48,0.194,40,144
6234,3,0,9,7,0,4,1,2,0.6,0.5,1.0,0.1045,16,295
16834,4,1,12,4,0,0,0,2,0.4,0.4091,0.94,0.1045,1,11
6284,4,0,9,9,0,6,0,2,0.6,0.5455,0.88,0.0896,41,134
4209,3,0,6,6,0,3,1,1,0.66,0.6212,0.69,0.2985,12,104
12820,3,1,6,8,0,6,0,1,0.68,0.6364,0.69,0.2239,34,133
16609,4,1,11,19,0,4,1,1,0.3,0.2879,0.52,0.194,18,326
9334,1,1,1,19,0,0,0,1,0.32,0.303,0.29,0.2537,14,145
6470,4,0,10,3,0,0,0,3,0.34,0.3182,0.87,0.2836,4,5
13747,3,1,7,23,0,2,1,2,0.66,0.6061,0.83,0.1642,20,127
15386,4,1,10,6,1,1,0,1,0.34,0.3485,0.76,0.1045,5,54
13704,3,1,7,4,0,1,1,1,0.66,0.6061,0.83,0.0,0,5
10955,2,1,4,14,0,5,1,1,0.48,0.4697,0.29,0.3881,240,250
847,1,0,2,17,0,1,1,2,0.32,0.3182,0.7,0.1642,9,207
5561,3,0,8,14,0,3,1,1,0.76,0.6818,0.48,0.4179,77,127
13235,3,1,7,15,0,2,1,1,0.8,0.7121,0.41,0.2239,77,188
14310,3,1,8,10,0,5,1,2,0.76,0.6818,0.48,0.0,78,184
13918,3,1,8,2,0,3,1,1,0.7,0.6667,0.84,0.0,1,5
118,1,0,1,2,0,4,1,1,0.16,0.2273,0.64,0.0,0,2
8838,1,1,1,1,0,1,1,1,0.24,0.2424,0.6,0.1343,1,4
14044,3,1,8,8,0,1,1,2,0.72,0.6667,0.51,0.0896,25,648
8660,1,1,1,14,0,0,0,1,0.44,0.4394,0.54,0.2985,120,147
16390,4,1,11,15,0,2,1,2,0.46,0.4545,0.55,0.1045,61,226
5343,3,0,8,12,0,1,1,1,0.74,0.6818,0.58,0.2836,62,116
9112,1,1,1,13,0,5,1,1,0.22,0.2121,0.32,0.2985,12,144
10788,2,1,3,14,0,5,1,3,0.4,0.4091,0.54,0.0,56,173
4325,3,0,7,2,1,1,0,1,0.64,0.5758,0.83,0.0,33,30
2591,2,0,4,20,0,5,1,3,0.32,0.303,0.87,0.2239,8,39
13047,3,1,7,19,0,1,1,1,0.78,0.697,0.43,0.1343,71,510
13919,3,1,8,3,0,3,1,1,0.7,0.6667,0.84,0.0,1,6
10590,2,1,3,8,0,4,1,2,0.5,0.4848,0.94,0.0896,51,598
11614,2,1,5,2,0,5,1,1,0.58,0.5455,0.83,0.1343,0,11
6768,4,0,10,13,0,5,1,1,0.56,0.5303,0.73,0.3582,18,114
5623,3,0,8,4,0,6,0,2,0.7,0.6667,0.84,0.2239,1,3
1606,1,0,3,9,0,6,0,1,0.28,0.2879,0.65,0.1045,25,76
3813,2,0,6,18,0,0,0,1,0.7,0.6667,0.74,0.1642,69,187
14278,3,1,8,2,0,4,1,1,0.62,0.5758,0.83,0.0,9,11
10555,1,1,3,21,0,2,1,1,0.56,0.5303,0.73,0.0,38,239
10168,1,1,3,17,0,0,0,1,0.34,0.2879,0.31,0.5522,49,214
1762,1,0,3,2,0,6,0,2,0.56,0.5303,0.43,0.2239,5,20
15680,4,1,10,12,0,6,0,1,0.56,0.5303,0.46,0.1045,267,436
2473,2,0,4,22,0,0,0,1,0.5,0.4848,0.39,0.1045,21,49
15914,4,1,10,18,0,3,1,2,0.4,0.4091,0.58,0.1642,28,556
6739,4,0,10,8,0,4,1,3,0.54,0.5152,1.0,0.0896,10,199
15729,4,1,10,13,0,1,1,1,0.62,0.6212,0.29,0.1642,88,227
12200,2,1,5,12,1,1,0,1,0.76,0.7121,0.62,0.1343,233,292
7944,4,0,12,15,0,5,1,1,0.42,0.4242,0.41,0.0896,24,175
12911,3,1,6,3,0,3,1,1,0.58,0.5455,0.46,0.0896,1,7
14370,3,1,8,22,0,0,0,1,0.62,0.5606,0.88,0.0896,20,94
6372,4,0,9,1,0,3,1,1,0.6,0.5455,0.88,0.0,1,13
16617,4,1,11,3,0,5,1,1,0.24,0.2879,0.75,0.0,0,4
8259,4,0,12,18,0,4,1,2,0.52,0.5,0.59,0.2985,14,363
7562,4,0,11,16,0,3,1,3,0.48,0.4697,0.94,0.1045,13,110
9796,1,1,2,2,0,6,0,1,0.3,0.2879,0.61,0.2537,6,39
6169,3,0,9,14,0,1,1,2,0.6,0.6061,0.6,0.194,45,143
11476,2,1,4,8,0,6,0,1,0.38,0.3939,0.4,0.1343,24,134
3597,2,0,6,18,0,5,1,1,0.7,0.6364,0.24,0.2985,76,488
6289,4,0,9,14,0,6,0,2,0.66,0.6212,0.74,0.1343,164,226
4633,3,0,7,22,0,6,0,1,0.7,0.6515,0.65,0.2836,65,136
15148,4,1,9,8,0,5,1,1,0.6,0.5606,0.83,0.0896,31,674
16510,4,1,11,15,0,0,0,1,0.3,0.2879,0.42,0.2537,36,209
6230,3,0,9,3,0,4,1,2,0.6,0.5152,0.94,0.0896,5,7
16949,4,1,12,23,0,4,1,1,0.26,0.303,0.6,0.0,5,115
10268,1,1,3,21,0,4,1,1,0.6,0.6212,0.43,0.3881,27,206
12773,3,1,6,9,0,4,1,1,0.8,0.7576,0.55,0.194,32,224
5751,3,0,9,1,0,5,1,3,0.62,0.5909,0.73,0.1045,4,28
8153,4,0,12,8,0,0,0,1,0.16,0.2273,0.69,0.0,4,68
13504,3,1,7,20,0,6,0,3,0.6,0.5455,0.88,0.1642,51,163
3087,2,0,5,12,0,5,1,2,0.52,0.5,0.88,0.194,53,170
1907,2,0,3,5,0,5,1,1,0.18,0.197,0.74,0.1642,0,9
6883,4,0,10,9,0,3,1,3,0.52,0.5,0.88,0.4925,17,185
7674,4,0,11,8,0,1,1,2,0.46,0.4545,0.94,0.0,13,378
8173,4,0,12,4,0,1,1,1,0.18,0.2424,0.74,0.0,0,3
16908,4,1,12,6,0,3,1,2,0.26,0.2424,0.6,0.2537,2,126
5871,3,0,9,2,0,3,1,2,0.54,0.5152,0.94,0.2239,2,4
5123,3,0,8,8,0,6,0,1,0.68,0.6364,0.83,0.1642,27,94
5127,3,0,8,12,0,6,0,1,0.8,0.7576,0.55,0.2239,130,252
13624,3,1,7,20,0,4,1,1,0.86,0.8182,0.5,0.2537,47,399
15035,4,1,9,15,0,0,0,1,0.6,0.6212,0.33,0.2239,265,375
4622,3,0,7,11,0,6,0,1,0.74,0.6667,0.48,0.2239,171,225
6810,4,0,10,7,0,0,0,1,0.4,0.4091,0.62,0.1343,9,39
15746,4,1,10,6,0,2,1,1,0.4,0.4091,0.82,0.0896,6,152
